cell	mt_content
mSp_rep11_275	0.007802
mSp_rep11_276	0.013069
mSp_rep11_277	0.026674
mSp_rep11_278	0.018598
mSp_rep11_279	0.014080
mSp_rep11_280	0.019569
mSp_rep11_281	0.034694
mSp_rep11_282	0.004949
mSp_rep11_283	0.012316
mSp_rep11_284	0.016281
mSp_rep11_285	0.019080
mSp_rep11_286	0.013015
mSp_rep11_287	0.021803
mSp_rep11_288	0.010455
mSp_rep11_289	0.012612
mSp_rep11_290	0.025327
mSp_rep11_291	0.014246
mSp_rep11_292	0.022372
mSp_rep11_293	0.018901
mSp_rep11_294	0.018241
mSp_rep11_295	0.085882
mSp_rep11_296	0.018836
mSp_rep11_297	0.020852
mSp_rep11_298	0.118043
mSp_rep11_299	0.021950
mSp_rep11_300	0.005772
mSp_rep11_301	0.024847
mSp_rep11_302	0.022246
mSp_rep11_303	0.011796
mSp_rep11_304	0.002488
mSp_rep11_305	0.020313
mSp_rep11_306	0.032572
mSp_rep11_307	0.047443
mSp_rep11_308	0.008562
mSp_rep11_309	0.036086
mSp_rep11_310	0.005493
mSp_rep11_311	0.002571
mSp_rep11_312	0.000172
mSp_rep11_313	0.007364
mSp_rep11_314	0.001426
mSp_rep11_315	0.015430
mSp_rep11_316	0.009004
mSp_rep11_317	0.034918
mSp_rep11_318	0.037288
mSp_rep11_319	0.008052
mSp_rep11_320	0.014873
mSp_rep11_321	0.025774
mSp_rep11_322	0.008875
mSp_rep11_323	0.039880
mSp_rep11_324	0.024142
mSp_rep11_325	0.031962
mSp_rep11_326	0.014636
mSp_rep11_327	0.016378
mSp_rep11_328	0.004788
mSp_rep11_329	0.018090
mSp_rep11_330	0.013462
mSp_rep11_331	0.021541
mSp_rep11_332	0.015521
mSp_rep11_333	0.030065
mSp_rep11_334	0.009434
mSp_rep11_335	0.136733
mSp_rep11_336	0.004278
mSp_rep11_337	0.012139
mSp_rep11_338	0.008062
mSp_rep11_339	0.077756
mSp_rep11_340	0.011362
mSp_rep11_341	0.114327
mSp_rep11_342	0.026899
mSp_rep11_343	0.035914
mSp_rep11_344	0.005580
mSp_rep11_345	0.019910
mSp_rep11_346	0.009622
mSp_rep11_347	0.001700
mSp_rep11_348	0.014155
mSp_rep11_349	0.027842
mSp_rep11_350	0.037803
mSp_rep11_351	0.011941
mSp_rep11_352	0.020434
mSp_rep11_353	0.017065
