cell	sequencing_depth
mSp_rep4_242	516599
mSp_rep4_243	291735
mSp_rep4_244	485743
mSp_rep4_245	541726
mSp_rep4_246	530538
mSp_rep4_247	398860
mSp_rep4_248	1412729
mSp_rep4_249	597732
mSp_rep4_250	573755
mSp_rep4_251	9295
mSp_rep4_252	689211
mSp_rep4_253	1094014
mSp_rep4_254	544173
mSp_rep4_255	536837
mSp_rep4_256	831322
mSp_rep4_257	715018
mSp_rep4_258	431664
mSp_rep4_259	937474
mSp_rep4_260	584441
mSp_rep4_261	51427
mSp_rep4_262	1015791
mSp_rep4_263	540822
mSp_rep4_264	655862
mSp_rep4_265	623070
mSp_rep4_266	136406
mSp_rep4_267	630868
mSp_rep4_268	814007
mSp_rep4_269	633282
mSp_rep4_270	516261
mSp_rep4_271	468164
mSp_rep4_272	606897
mSp_rep4_273	713731
mSp_rep4_274	814653
mSp_rep4_275	686336
mSp_rep4_276	352293
mSp_rep4_277	875011
mSp_rep4_278	574922
mSp_rep4_279	418581
mSp_rep4_280	939895
mSp_rep4_281	45610
mSp_rep4_282	511931
mSp_rep4_283	623045
mSp_rep4_284	767337
mSp_rep4_285	1613127
mSp_rep4_286	915907
mSp_rep4_287	771260
mSp_rep4_288	828945
mSp_rep4_289	865927
mSp_rep4_290	774468
mSp_rep4_291	803174
mSp_rep4_292	696573
mSp_rep4_293	1056066
mSp_rep4_294	849952
mSp_rep4_295	870634
mSp_rep4_296	566570
mSp_rep4_297	595665
mSp_rep4_298	630136
mSp_rep4_299	512612
mSp_rep4_300	727600
mSp_rep4_301	2569782
mSp_rep4_302	658441
mSp_rep4_303	552777
mSp_rep4_304	612724
mSp_rep4_305	687919
mSp_rep4_306	938559
mSp_rep4_307	1744192
mSp_rep4_308	766746
mSp_rep4_309	417223
mSp_rep4_310	650675
mSp_rep4_311	536494
mSp_rep4_312	1234897
mSp_rep4_313	75046
mSp_rep4_314	646202
mSp_rep4_315	866819
mSp_rep4_316	878183
mSp_rep4_317	932047
mSp_rep4_318	745869
mSp_rep4_319	898092
mSp_rep4_320	408881
mSp_rep4_321	952929
mSp_rep4_322	2261370
mSp_rep4_323	658840
mSp_rep4_324	697070
mSp_rep4_325	547896
mSp_rep4_326	754862
mSp_rep4_327	771325
mSp_rep4_328	904353
mSp_rep4_329	649923
mSp_rep4_330	724884
mSp_rep4_331	858156
mSp_rep4_332	544629
mSp_rep4_333	253513
mSp_rep4_334	285781
mSp_rep4_335	670737
mSp_rep4_336	1596109
mSp_rep4_337	817425
mSp_rep4_338	3663574
mSp_rep4_339	824377
mSp_rep4_340	1375890
mSp_rep4_341	874484
mSp_rep4_342	18989
mSp_rep4_343	676311
mSp_rep4_344	1421590
mSp_rep4_345	837365
mSp_rep4_346	152043
mSp_rep4_347	697778
mSp_rep4_348	356572
mSp_rep4_349	601020
mSp_rep4_350	586389
mSp_rep4_351	1241263
mSp_rep4_352	1017506
mSp_rep4_353	1061657
mSp_rep4_354	727552
mSp_rep4_355	731597
mSp_rep4_356	232146
mSp_rep4_357	907862
mSp_rep4_358	836529
mSp_rep4_359	57702
mSp_rep4_360	815771
mSp_rep4_361	250438
mSp_rep4_362	764208
mSp_rep4_363	951815
mSp_rep4_364	747665
mSp_rep4_365	751263
mSp_rep4_366	55
mSp_rep4_367	941155
mSp_rep4_368	586768
mSp_rep4_369	1129162
mSp_rep4_370	129
mSp_rep4_371	1562237
mSp_rep4_372	152
mSp_rep4_373	1662066
mSp_rep4_374	876730
mSp_rep4_375	823047
mSp_rep4_376	1640336
mSp_rep4_377	1454703
mSp_rep4_378	105
mSp_rep4_379	651096
mSp_rep4_380	1028517
mSp_rep4_381	1481754
mSp_rep4_382	1633223
mSp_rep4_383	555877
mSp_rep4_384	142
mSp_rep5_001	235654
mSp_rep5_002	732832
mSp_rep5_003	531999
mSp_rep5_004	473353
mSp_rep5_005	574494
