cell	mt_content
mSp_rep4_172	0.009315
mSp_rep4_173	0.011689
mSp_rep4_174	0.011868
mSp_rep4_175	0.000545
mSp_rep4_176	0.004552
mSp_rep4_177	0.032540
mSp_rep4_178	0.002206
mSp_rep4_179	0.009478
mSp_rep4_180	0.029566
mSp_rep4_181	0.018353
mSp_rep4_182	0.051430
mSp_rep4_183	0.037064
mSp_rep4_184	0.014206
mSp_rep4_185	0.026145
mSp_rep4_186	0.040144
mSp_rep4_187	0.037551
mSp_rep4_188	0.353285
mSp_rep4_189	0.076570
mSp_rep4_190	0.017642
mSp_rep4_191	0.014850
mSp_rep4_192	0.012506
mSp_rep4_193	0.025528
mSp_rep4_194	0.010063
mSp_rep4_195	0.019082
mSp_rep4_196	0.030896
mSp_rep4_197	0.015181
mSp_rep4_198	0.016906
mSp_rep4_199	0.014145
mSp_rep4_200	0.015147
mSp_rep4_201	0.021121
mSp_rep4_202	0.025852
mSp_rep4_203	0.009533
mSp_rep4_204	0.026261
mSp_rep4_205	0.000274
mSp_rep4_206	0.005628
mSp_rep4_207	0.020205
mSp_rep4_208	0.000033
mSp_rep4_209	0.027851
mSp_rep4_210	0.017485
mSp_rep4_211	0.032308
mSp_rep4_212	0.009574
mSp_rep4_213	0.018897
mSp_rep4_214	0.010729
mSp_rep4_215	0.015027
mSp_rep4_216	0.036054
mSp_rep4_217	0.011144
mSp_rep4_218	0.028917
mSp_rep4_219	0.037082
mSp_rep4_220	0.046712
mSp_rep4_221	0.026426
mSp_rep4_222	0.008418
mSp_rep4_223	0.031088
mSp_rep4_224	0.020519
mSp_rep4_225	0.006420
mSp_rep4_226	0.040693
mSp_rep4_227	0.014495
mSp_rep4_228	0.008922
mSp_rep4_229	0.016938
mSp_rep4_230	0.022302
mSp_rep4_231	0.035250
mSp_rep4_232	0.012680
mSp_rep4_233	0.018747
mSp_rep4_234	0.024435
mSp_rep4_235	0.031556
mSp_rep4_236	0.269416
mSp_rep4_237	0.021007
mSp_rep4_238	0.040545
mSp_rep4_239	0.013104
mSp_rep4_240	0.019154
mSp_rep4_241	0.003836
mSp_rep4_242	0.029952
mSp_rep4_243	0.005862
mSp_rep4_244	0.005719
mSp_rep4_245	0.014593
mSp_rep4_246	0.014859
mSp_rep4_247	0.075657
mSp_rep4_248	0.019204
mSp_rep4_249	0.002000
mSp_rep4_250	0.023690
mSp_rep4_251	0.774026
mSp_rep4_252	0.018052
mSp_rep4_253	0.002385
mSp_rep4_254	0.023050
mSp_rep4_255	0.027214
mSp_rep4_256	0.033881
mSp_rep4_257	0.020423
mSp_rep4_258	0.010346
mSp_rep4_259	0.033479
mSp_rep4_260	0.007314
mSp_rep4_261	0.090166
mSp_rep4_262	0.040779
mSp_rep4_263	0.028757
mSp_rep4_264	0.001957
mSp_rep4_265	0.017383
mSp_rep4_266	0.209560
mSp_rep4_267	0.015678
mSp_rep4_268	0.032041
mSp_rep4_269	0.009095
mSp_rep4_270	0.019331
mSp_rep4_271	0.013911
mSp_rep4_272	0.024077
mSp_rep4_273	0.017435
mSp_rep4_274	0.015948
mSp_rep4_275	0.012497
mSp_rep4_276	0.086954
mSp_rep4_277	0.042986
mSp_rep4_278	0.014231
mSp_rep4_279	0.019327
mSp_rep4_280	0.006346
mSp_rep4_281	0.099125
mSp_rep4_282	0.000042
mSp_rep4_283	0.022141
mSp_rep4_284	0.042688
mSp_rep4_285	0.022388
mSp_rep4_286	0.010328
mSp_rep4_287	0.032850
mSp_rep4_288	0.020707
mSp_rep4_289	0.018775
mSp_rep4_290	0.024046
mSp_rep4_291	0.009615
mSp_rep4_292	0.014242
mSp_rep4_293	0.022813
mSp_rep4_294	0.023480
mSp_rep4_295	0.005445
mSp_rep4_296	0.031587
mSp_rep4_297	0.022510
mSp_rep4_298	0.027936
mSp_rep4_299	0.028802
mSp_rep4_300	0.002372
mSp_rep4_301	0.020059
mSp_rep4_302	0.019496
mSp_rep4_303	0.041564
mSp_rep4_304	0.041105
mSp_rep4_305	0.040525
mSp_rep4_306	0.032757
mSp_rep4_307	0.024689
mSp_rep4_308	0.017848
mSp_rep4_309	0.015860
mSp_rep4_310	0.008946
mSp_rep4_311	0.006319
mSp_rep4_312	0.028189
mSp_rep4_313	0.188126
mSp_rep4_314	0.021067
mSp_rep4_315	0.014538
mSp_rep4_316	0.007723
mSp_rep4_317	0.009038
mSp_rep4_318	0.010141
mSp_rep4_319	0.017129
mSp_rep4_320	0.023709
mSp_rep4_321	0.033022
mSp_rep4_322	0.040637
mSp_rep4_323	0.002142
mSp_rep4_324	0.026430
mSp_rep4_325	0.014102
mSp_rep4_326	0.024342
mSp_rep4_327	0.013950
mSp_rep4_328	0.021584
mSp_rep4_329	0.067201
mSp_rep4_330	0.005261
mSp_rep4_331	0.036916
mSp_rep4_332	0.026757
mSp_rep4_333	0.045235
mSp_rep4_334	0.010575
mSp_rep4_335	0.023092
mSp_rep4_336	0.030271
mSp_rep4_337	0.016626
mSp_rep4_338	0.011889
mSp_rep4_339	0.023980
mSp_rep4_340	0.014497
mSp_rep4_341	0.025827
mSp_rep4_342	0.700447
mSp_rep4_343	0.015450
mSp_rep4_344	0.021151
mSp_rep4_345	0.022923
mSp_rep4_346	0.010780
mSp_rep4_347	0.012975
mSp_rep4_348	0.045461
mSp_rep4_349	0.004466
mSp_rep4_350	0.002095
mSp_rep4_351	0.028299
mSp_rep4_352	0.024116
mSp_rep4_353	0.013494
mSp_rep4_354	0.019216
