cell	library_size
mSp_rep8_359	38997
mSp_rep8_360	41628
mSp_rep8_361	32403
mSp_rep8_362	40905
mSp_rep8_363	39193
mSp_rep8_364	30698
mSp_rep8_365	39611
mSp_rep8_366	15863
mSp_rep8_367	41119
mSp_rep8_368	34238
mSp_rep8_369	32315
mSp_rep8_370	15917
mSp_rep8_371	47409
mSp_rep8_372	13991
mSp_rep8_373	39428
mSp_rep8_374	34181
mSp_rep8_375	36648
mSp_rep8_376	43793
mSp_rep8_377	37624
mSp_rep8_378	41172
mSp_rep8_379	75039
mSp_rep8_380	3958
mSp_rep8_381	16695
mSp_rep8_382	16058
mSp_rep8_383	37988
mSp_rep8_384	5443
mSp_rep9_001	12245
mSp_rep9_002	28985
mSp_rep9_003	40435
mSp_rep9_004	20800
mSp_rep9_005	37351
mSp_rep9_006	28830
mSp_rep9_007	22884
mSp_rep9_008	39224
mSp_rep9_009	11101
mSp_rep9_010	34116
mSp_rep9_011	30992
mSp_rep9_012	27152
mSp_rep9_013	32083
mSp_rep9_014	25294
mSp_rep9_015	39695
mSp_rep9_016	32409
mSp_rep9_017	34769
mSp_rep9_018	29576
mSp_rep9_019	46043
mSp_rep9_020	29765
mSp_rep9_021	36361
mSp_rep9_022	9134
mSp_rep9_023	15015
mSp_rep9_024	30127
mSp_rep9_025	34912
mSp_rep9_026	34214
mSp_rep9_027	33228
mSp_rep9_028	18257
mSp_rep9_029	14303
mSp_rep9_030	30789
mSp_rep9_031	32413
mSp_rep9_032	10961
mSp_rep9_033	24756
mSp_rep9_034	26568
mSp_rep9_035	37470
mSp_rep9_036	31394
mSp_rep9_037	13996
mSp_rep9_038	27135
mSp_rep9_039	34505
mSp_rep9_040	13021
mSp_rep9_041	33041
mSp_rep9_042	33005
mSp_rep9_043	35659
mSp_rep9_044	29848
mSp_rep9_045	11028
mSp_rep9_046	34842
mSp_rep9_047	34275
mSp_rep9_048	30506
mSp_rep9_049	39525
mSp_rep9_050	34554
mSp_rep9_051	28690
mSp_rep9_052	30336
mSp_rep9_053	25004
mSp_rep9_054	34285
mSp_rep9_055	39824
mSp_rep9_056	36155
mSp_rep9_057	
mSp_rep9_058	33953
mSp_rep9_059	30728
mSp_rep9_060	19333
mSp_rep9_061	14163
mSp_rep9_062	28097
mSp_rep9_063	25476
mSp_rep9_064	29571
mSp_rep9_065	20595
mSp_rep9_066	27708
mSp_rep9_067	38010
mSp_rep9_068	48065
mSp_rep9_069	38677
mSp_rep9_070	43753
mSp_rep9_071	35911
mSp_rep9_072	42764
mSp_rep9_073	38715
mSp_rep9_074	38214
mSp_rep9_075	43330
mSp_rep9_076	32200
mSp_rep9_077	28574
mSp_rep9_078	14804
mSp_rep9_079	25145
mSp_rep9_080	19517
mSp_rep9_081	34315
mSp_rep9_082	19911
mSp_rep9_083	31731
mSp_rep9_084	
mSp_rep9_085	28242
mSp_rep9_086	37130
mSp_rep9_087	37031
mSp_rep9_088	21494
mSp_rep9_089	19377
mSp_rep9_090	30523
mSp_rep9_091	22854
mSp_rep9_092	19823
mSp_rep9_093	5342
mSp_rep9_094	18256
mSp_rep9_095	34248
mSp_rep9_096	29352
mSp_rep9_097	47920
mSp_rep9_098	37322
mSp_rep9_099	19594
mSp_rep9_100	21795
mSp_rep9_101	41497
mSp_rep9_102	28273
mSp_rep9_103	41513
mSp_rep9_104	34765
mSp_rep9_105	20862
mSp_rep9_106	26800
mSp_rep9_107	36644
mSp_rep9_108	30003
mSp_rep9_109	39058
mSp_rep9_110	14249
mSp_rep9_111	31542
mSp_rep9_112	27077
mSp_rep9_113	21283
mSp_rep9_114	31008
mSp_rep9_115	40739
mSp_rep9_116	27049
mSp_rep9_117	36430
mSp_rep9_118	25974
mSp_rep9_119	33926
mSp_rep9_120	32356
mSp_rep9_121	28602
mSp_rep9_122	36868
mSp_rep9_123	31910
mSp_rep9_124	25471
mSp_rep9_125	33867
mSp_rep9_126	19934
mSp_rep9_127	22479
mSp_rep9_128	10424
mSp_rep9_129	23612
mSp_rep9_130	39721
mSp_rep9_131	11107
mSp_rep9_132	23707
mSp_rep9_133	17127
mSp_rep9_134	45986
mSp_rep9_135	44589
mSp_rep9_136	36556
mSp_rep9_137	37567
mSp_rep9_138	37783
mSp_rep9_139	25413
mSp_rep9_140	24773
mSp_rep9_141	29794
mSp_rep9_142	40010
mSp_rep9_143	33048
mSp_rep9_144	76613
mSp_rep9_145	30766
mSp_rep9_146	28828
mSp_rep9_147	15355
mSp_rep9_148	30160
mSp_rep9_149	29437
mSp_rep9_150	29700
mSp_rep9_151	35154
mSp_rep9_152	34061
mSp_rep9_153	31023
mSp_rep9_154	21567
mSp_rep9_155	11998
mSp_rep9_156	31136
mSp_rep9_157	28006
mSp_rep9_158	35091
mSp_rep9_159	29017
mSp_rep9_160	25357
mSp_rep9_161	7990
mSp_rep9_162	43852
mSp_rep9_163	20856
mSp_rep9_164	16289
mSp_rep9_165	38246
mSp_rep9_166	31687
mSp_rep9_167	19898
mSp_rep9_168	37639
mSp_rep9_169	39990
mSp_rep9_170	32168
mSp_rep9_171	33411
mSp_rep9_172	32030
mSp_rep9_173	30938
mSp_rep9_174	34656
mSp_rep9_175	31558
mSp_rep9_176	25154
mSp_rep9_177	31707
mSp_rep9_178	40289
mSp_rep9_179	39068
mSp_rep9_180	18781
mSp_rep9_181	32290
mSp_rep9_182	38613
mSp_rep9_183	29897
mSp_rep9_184	32329
mSp_rep9_185	12587
mSp_rep9_186	36606
mSp_rep9_187	30778
mSp_rep9_188	31507
mSp_rep9_189	21954
mSp_rep9_190	22030
mSp_rep9_191	40388
mSp_rep9_192	26963
mSp_rep9_193	31686
mSp_rep9_194	17599
mSp_rep9_195	27853
mSp_rep9_196	36191
mSp_rep9_197	34363
mSp_rep9_198	34227
mSp_rep9_199	32290
mSp_rep9_200	28758
mSp_rep9_201	32154
mSp_rep9_202	32443
mSp_rep9_203	15426
mSp_rep9_204	32066
mSp_rep9_205	24426
mSp_rep9_206	26659
mSp_rep9_207	43430
mSp_rep9_208	31700
mSp_rep9_209	33100
mSp_rep9_210	17156
mSp_rep9_211	24373
mSp_rep9_212	24430
mSp_rep9_213	24809
mSp_rep9_214	10176
mSp_rep9_215	34792
mSp_rep9_216	33719
mSp_rep9_217	23385
mSp_rep9_218	29706
mSp_rep9_219	17672
mSp_rep9_220	27471
mSp_rep9_221	40625
mSp_rep9_222	31317
mSp_rep9_223	48438
mSp_rep9_224	33756
mSp_rep9_225	33560
mSp_rep9_226	15076
mSp_rep9_227	27737
mSp_rep9_228	28491
mSp_rep9_229	42495
mSp_rep9_230	27582
mSp_rep9_231	30530
mSp_rep9_232	9871
mSp_rep9_233	28623
mSp_rep9_234	13560
mSp_rep9_235	36353
mSp_rep9_236	36871
mSp_rep9_237	31471
mSp_rep9_238	36067
mSp_rep9_239	33813
mSp_rep9_240	35027
mSp_rep9_241	40238
mSp_rep9_242	1083
mSp_rep9_243	23494
mSp_rep9_244	29176
mSp_rep9_245	38763
mSp_rep9_246	13490
mSp_rep9_247	22259
mSp_rep9_248	30393
mSp_rep9_249	45623
mSp_rep9_250	37261
mSp_rep9_251	34705
mSp_rep9_252	30496
mSp_rep9_253	34355
mSp_rep9_254	27887
mSp_rep9_255	37728
mSp_rep9_256	38369
mSp_rep9_257	34354
mSp_rep9_258	28647
mSp_rep9_259	30576
mSp_rep9_260	13749
mSp_rep9_261	51014
mSp_rep9_262	33776
mSp_rep9_263	32846
mSp_rep9_264	34916
mSp_rep9_265	10248
mSp_rep9_266	32975
mSp_rep9_267	33988
mSp_rep9_268	32687
mSp_rep9_269	34301
mSp_rep9_270	6216
mSp_rep9_271	32648
mSp_rep9_272	35621
mSp_rep9_273	33593
mSp_rep9_274	24157
mSp_rep9_275	24239
mSp_rep9_276	24897
mSp_rep9_277	34450
mSp_rep9_278	36563
mSp_rep9_279	
mSp_rep9_280	36596
mSp_rep9_281	35265
mSp_rep9_282	36366
mSp_rep9_283	27291
mSp_rep9_284	30233
mSp_rep9_285	45799
mSp_rep9_286	32893
mSp_rep9_287	26207
mSp_rep9_288	31236
mSp_rep9_289	18502
mSp_rep9_290	21171
mSp_rep9_291	15980
mSp_rep9_292	32896
mSp_rep9_293	10906
mSp_rep9_294	31890
mSp_rep9_295	26365
mSp_rep9_296	39649
mSp_rep9_297	34949
mSp_rep9_298	42220
mSp_rep9_299	37908
mSp_rep9_300	14312
mSp_rep9_301	33621
mSp_rep9_302	22813
mSp_rep9_303	26071
mSp_rep9_304	37924
mSp_rep9_305	22876
mSp_rep9_306	29821
mSp_rep9_307	23834
mSp_rep9_308	38083
mSp_rep9_309	38213
mSp_rep9_310	37257
mSp_rep9_311	53204
mSp_rep9_312	38818
mSp_rep9_313	47491
mSp_rep9_314	26655
mSp_rep9_315	36528
mSp_rep9_316	28782
mSp_rep9_317	45010
mSp_rep9_318	26272
mSp_rep9_319	32846
mSp_rep9_320	27864
mSp_rep9_321	20452
mSp_rep9_322	29511
mSp_rep9_323	48619
mSp_rep9_324	35998
mSp_rep9_325	36605
mSp_rep9_326	32068
mSp_rep9_327	9779
mSp_rep9_328	35467
mSp_rep9_329	15486
mSp_rep9_330	36177
mSp_rep9_331	61223
mSp_rep9_332	35994
mSp_rep9_333	29008
mSp_rep9_334	34698
mSp_rep9_335	30002
mSp_rep9_336	34050
mSp_rep9_337	36056
mSp_rep9_338	40653
mSp_rep9_339	36486
mSp_rep9_340	28942
mSp_rep9_341	31167
mSp_rep9_342	33305
mSp_rep9_343	34748
mSp_rep9_344	38784
mSp_rep9_345	12583
mSp_rep9_346	33966
mSp_rep9_347	16886
mSp_rep9_348	35174
mSp_rep9_349	33050
mSp_rep9_350	30156
mSp_rep9_351	36429
mSp_rep9_352	34523
mSp_rep9_353	32781
mSp_rep9_354	28910
mSp_rep9_355	29198
mSp_rep9_356	16878
mSp_rep9_357	38135
mSp_rep9_358	40028
mSp_rep9_359	25067
mSp_rep9_360	32330
mSp_rep9_361	28833
mSp_rep9_362	39064
mSp_rep9_363	27563
mSp_rep9_364	24134
mSp_rep9_365	33743
mSp_rep9_366	20867
mSp_rep9_367	32756
mSp_rep9_368	31459
mSp_rep9_369	11913
mSp_rep9_370	34644
mSp_rep9_371	29128
mSp_rep9_372	26304
mSp_rep9_373	36023
mSp_rep9_374	25042
mSp_rep9_375	32665
mSp_rep9_376	35709
mSp_rep9_377	30241
mSp_rep9_378	36103
mSp_rep9_379	35197
mSp_rep9_380	36916
mSp_rep9_381	33454
mSp_rep9_382	26964
mSp_rep9_383	28038
mSp_rep9_384	
