,dup_level,frac_open,frip,library_size,mapping_rate,mt_content,sequencing_depth,uniq_frags,plate,batch
mSp_rep10_203,0.9452209999999999,0.179681,0.748974,34114.0,96.85,0.022688999999999997,685801,33340.0,rep10,Sp#2 (n=2688)
mSp_rep10_204,0.944285,0.09990299999999999,0.627907,17845.0,97.24,0.02645,349821,17373.0,rep10,Sp#2 (n=2688)
mSp_rep10_205,0.944055,0.188725,0.7188680000000001,36369.0,97.13,0.013308,709538,35885.0,rep10,Sp#2 (n=2688)
mSp_rep10_206,0.939959,0.100274,0.7528020000000001,15259.0,96.85,0.018612,277924,14975.0,rep10,Sp#2 (n=2688)
mSp_rep10_207,0.9474600000000001,0.171227,0.743498,32374.0,96.32,0.01251,679400,31969.0,rep10,Sp#2 (n=2688)
mSp_rep10_208,0.9424879999999999,0.17765699999999998,0.717935,33315.0,96.93,0.022632,635548,32561.0,rep10,Sp#2 (n=2688)
mSp_rep10_209,0.939803,0.16656400000000002,0.763355,30064.0,97.27,0.021687,544373,29412.0,rep10,Sp#2 (n=2688)
mSp_rep10_210,0.936625,0.107307,0.702996,17387.0,97.29,0.011158,298927,17193.0,rep10,Sp#2 (n=2688)
mSp_rep10_211,0.9400649999999999,0.187201,0.754746,35137.0,97.14,0.011925,638374,34718.0,rep10,Sp#2 (n=2688)
mSp_rep10_212,0.9426399999999999,0.19856300000000002,0.723378,39460.0,97.29,0.017537,750821,38768.0,rep10,Sp#2 (n=2688)
mSp_rep10_213,0.9465309999999999,0.12198699999999998,0.767469,20393.0,95.45,0.035551,432318,19668.0,rep10,Sp#2 (n=2688)
mSp_rep10_214,0.950883,0.14394200000000001,0.7268899999999999,25541.0,97.09,0.016522,569135,25119.0,rep10,Sp#2 (n=2688)
mSp_rep10_215,0.9455319999999999,0.10372,0.756829,17132.0,97.21,0.064032,352497,16035.0,rep10,Sp#2 (n=2688)
mSp_rep10_216,0.944951,0.197179,0.722531,38653.0,97.08,0.009935,761203,38269.0,rep10,Sp#2 (n=2688)
mSp_rep10_217,0.9480559999999999,0.128942,0.7438279999999999,22563.0,96.95,0.007047,474161,22404.0,rep10,Sp#2 (n=2688)
mSp_rep10_218,0.9501440000000001,0.051366999999999996,0.685145,9263.0,97.04,0.10169500000000001,217170,8321.0,rep10,Sp#2 (n=2688)
mSp_rep10_219,0.950658,0.164207,0.748171,30213.0,97.21,0.020918,664947,29581.0,rep10,Sp#2 (n=2688)
mSp_rep10_220,0.940982,0.176799,0.728941,32812.0,97.21,0.020755000000000003,607644,32131.0,rep10,Sp#2 (n=2688)
mSp_rep10_221,0.946134,0.06653300000000001,0.7277640000000001,10085.0,96.91,0.039861,206050,9683.0,rep10,Sp#2 (n=2688)
mSp_rep10_222,0.948414,0.199792,0.715214,40030.0,97.04,0.007669,841416,39723.0,rep10,Sp#2 (n=2688)
mSp_rep10_223,0.948924,0.041491,0.737727,6274.0,97.34,0.08367899999999999,138427,5749.0,rep10,Sp#2 (n=2688)
mSp_rep10_224,0.946412,0.141009,0.770985,23350.0,96.94,0.029164999999999996,482481,22669.0,rep10,Sp#2 (n=2688)
mSp_rep10_225,0.9367780000000001,0.15251199999999998,0.759678,27149.0,96.73,0.042101,480497,26006.0,rep10,Sp#2 (n=2688)
mSp_rep10_226,0.9511930000000001,0.181052,0.7414930000000001,34471.0,96.85,0.00586,768861,34269.0,rep10,Sp#2 (n=2688)
mSp_rep10_227,0.9501930000000001,0.17791400000000002,0.72751,32937.0,96.89,0.014573,723853,32457.0,rep10,Sp#2 (n=2688)
mSp_rep10_228,0.9478260000000001,0.186573,0.729747,36612.0,97.0,0.019474,765879,35899.0,rep10,Sp#2 (n=2688)
mSp_rep10_229,0.94804,0.200074,0.687231,40952.0,96.7,0.01763,867765,40230.0,rep10,Sp#2 (n=2688)
mSp_rep10_230,0.947866,0.17001,0.745078,31796.0,97.0,0.015694,665731,31297.0,rep10,Sp#2 (n=2688)
mSp_rep10_231,0.950967,0.16235,0.718605,32019.0,97.29,0.016022,708981,31506.0,rep10,Sp#2 (n=2688)
mSp_rep10_232,0.948392,0.052609,0.646965,8764.0,97.71,0.083638,191141,8031.0,rep10,Sp#2 (n=2688)
mSp_rep10_233,0.945702,0.069928,0.698182,12375.0,97.35,0.067475,252806,11540.0,rep10,Sp#2 (n=2688)
mSp_rep10_234,0.944744,0.196424,0.717468,38716.0,96.78,0.004753,762998,38532.0,rep10,Sp#2 (n=2688)
mSp_rep10_235,0.947202,0.159839,0.750672,29369.0,96.76,0.018421,613000,28828.0,rep10,Sp#2 (n=2688)
mSp_rep10_236,0.948203,0.058771000000000004,0.631785,10870.0,96.78,0.009108,227924,10771.0,rep10,Sp#2 (n=2688)
mSp_rep10_237,0.9487899999999999,0.022353,0.400688,6253.0,96.16,0.025428,137372,6094.0,rep10,Sp#2 (n=2688)
mSp_rep10_238,0.954384,0.19992100000000002,0.731471,40424.0,96.95,0.028547000000000003,975230,39270.0,rep10,Sp#2 (n=2688)
mSp_rep10_239,0.94616,0.17491600000000002,0.748141,34160.0,97.11,0.012206999999999999,689616,33743.0,rep10,Sp#2 (n=2688)
mSp_rep10_240,0.9481459999999999,0.183832,0.71607,34313.0,97.13,0.00545,718091,34126.0,rep10,Sp#2 (n=2688)
mSp_rep10_241,0.9470799999999999,0.104335,0.719773,17013.0,96.5,0.03368,359194,16440.0,rep10,Sp#2 (n=2688)
mSp_rep10_242,0.946283,0.155842,0.74711,26903.0,97.1,0.016838,547793,26450.0,rep10,Sp#2 (n=2688)
mSp_rep10_243,0.9438190000000001,0.178042,0.7128770000000001,34722.0,96.76,0.013738,680970,34245.0,rep10,Sp#2 (n=2688)
mSp_rep10_244,0.9304020000000001,0.146325,0.73374,24538.0,96.71,0.01247,388713,24232.0,rep10,Sp#2 (n=2688)
mSp_rep10_245,0.9418559999999999,0.215074,0.7053659999999999,43717.0,96.58,0.039596,844409,41986.0,rep10,Sp#2 (n=2688)
mSp_rep10_246,0.936517,0.169382,0.744021,31655.0,96.44,0.008372,547843,31390.0,rep10,Sp#2 (n=2688)
mSp_rep10_247,0.947766,0.164489,0.772027,28295.0,96.94,0.016363,594028,27832.0,rep10,Sp#2 (n=2688)
mSp_rep10_248,0.933882,0.15966,0.7615430000000001,28135.0,97.2,0.010236,462806,27847.0,rep10,Sp#2 (n=2688)
mSp_rep10_249,0.925134,0.067827,0.732086,10718.0,95.35,0.055701,166868,10121.0,rep10,Sp#2 (n=2688)
mSp_rep10_250,0.943459,0.12843,0.768207,20693.0,96.92,0.007587000000000001,400585,20536.0,rep10,Sp#2 (n=2688)
mSp_rep10_251,0.9412219999999999,0.171983,0.728954,33308.0,96.84,0.012459,622530,32893.0,rep10,Sp#2 (n=2688)
mSp_rep10_252,0.9293610000000001,0.160377,0.75148,28543.0,97.02,0.027222000000000003,446111,27766.0,rep10,Sp#2 (n=2688)
mSp_rep10_253,0.943866,0.181795,0.7376,36934.0,96.32,0.024638999999999998,730094,36024.0,rep10,Sp#2 (n=2688)
mSp_rep10_254,0.945255,0.164374,0.730687,31209.0,96.67,0.021789,632176,30529.0,rep10,Sp#2 (n=2688)
mSp_rep10_255,0.947392,0.174967,0.744129,33044.0,96.27,0.027388,698473,32139.0,rep10,Sp#2 (n=2688)
mSp_rep10_256,0.944307,0.11331400000000001,0.6894100000000001,18753.0,96.41,0.010292,371786,18560.0,rep10,Sp#2 (n=2688)
mSp_rep10_257,0.938737,0.09226799999999999,0.7661060000000001,14560.0,96.25,0.013462,263389,14364.0,rep10,Sp#2 (n=2688)
mSp_rep10_258,0.938425,0.11828499999999999,0.685772,21373.0,94.99,0.018622,390641,20975.0,rep10,Sp#2 (n=2688)
mSp_rep10_259,0.942204,0.184997,0.7310949999999999,34951.0,96.89,0.017396000000000002,664319,34343.0,rep10,Sp#2 (n=2688)
mSp_rep10_260,0.943422,0.169754,0.751371,31718.0,97.02,0.033735,619313,30648.0,rep10,Sp#2 (n=2688)
mSp_rep10_261,0.945631,0.161991,0.74243,30910.0,96.23,0.006697,626830,30703.0,rep10,Sp#2 (n=2688)
mSp_rep10_262,0.952512,0.187137,0.69045,38283.0,96.7,0.015175999999999999,889535,37702.0,rep10,Sp#2 (n=2688)
mSp_rep10_263,0.9449690000000001,0.198973,0.708721,39045.0,96.86,0.017108,782697,38377.0,rep10,Sp#2 (n=2688)
mSp_rep10_264,0.939219,0.07257999999999999,0.745269,11098.0,96.88,0.053792999999999994,207490,10501.0,rep10,Sp#2 (n=2688)
mSp_rep10_265,0.9434319999999999,0.090577,0.7421369999999999,15039.0,96.96,0.062704,301823,14096.0,rep10,Sp#2 (n=2688)
mSp_rep10_266,0.9427200000000001,0.151948,0.736394,27433.0,96.23,0.012758,533858,27083.0,rep10,Sp#2 (n=2688)
mSp_rep10_267,0.9465110000000001,0.061538,0.7481439999999999,8487.0,95.89,0.00542,177001,8441.0,rep10,Sp#2 (n=2688)
mSp_rep10_268,0.939623,0.16580799999999998,0.645069,37103.0,96.72,0.034768,688582,35813.0,rep10,Sp#2 (n=2688)
mSp_rep10_269,0.9461649999999999,0.181231,0.716129,35930.0,96.28,0.022488,746527,35122.0,rep10,Sp#2 (n=2688)
mSp_rep10_270,0.943061,0.192926,0.6850229999999999,41784.0,96.23,0.030610000000000002,826625,40505.0,rep10,Sp#2 (n=2688)
mSp_rep10_271,0.944499,0.089809,0.7529600000000001,13431.0,96.18,0.021516999999999998,270520,13142.0,rep10,Sp#2 (n=2688)
mSp_rep10_272,0.9439700000000001,0.108101,0.7213390000000001,17175.0,96.71,0.032313999999999996,341744,16620.0,rep10,Sp#2 (n=2688)
mSp_rep10_273,0.9396469999999999,0.181564,0.715112,35521.0,96.34,0.017426,658466,34902.0,rep10,Sp#2 (n=2688)
mSp_rep10_274,0.9476680000000001,0.03173,0.569715,6254.0,94.67,0.07835,141958,5764.0,rep10,Sp#2 (n=2688)
mSp_rep10_275,0.9458120000000001,0.167512,0.726583,30715.0,96.47,0.011037,628270,30376.0,rep10,Sp#2 (n=2688)
mSp_rep10_276,0.944523,0.164745,0.719255,33794.0,96.42,0.004971,671146,33626.0,rep10,Sp#2 (n=2688)
mSp_rep10_277,0.93989,0.174557,0.6849810000000001,31806.0,96.21,0.01745,592657,31251.0,rep10,Sp#2 (n=2688)
mSp_rep10_278,0.9441430000000001,0.17724700000000002,0.7419279999999999,33450.0,96.29,0.021465,672310,32732.0,rep10,Sp#2 (n=2688)
mSp_rep10_279,0.9452379999999999,0.069851,0.723548,11606.0,95.92,0.078666,246850,10693.0,rep10,Sp#2 (n=2688)
mSp_rep10_280,0.9405600000000001,0.16059500000000002,0.7555609999999999,28095.0,96.81,0.013383,521652,27719.0,rep10,Sp#2 (n=2688)
mSp_rep10_281,0.936383,0.194412,0.715188,36956.0,96.5,0.020024,646648,36216.0,rep10,Sp#2 (n=2688)
mSp_rep10_282,0.9381219999999999,0.096816,0.782407,14580.0,96.88,0.04904,265552,13865.0,rep10,Sp#2 (n=2688)
mSp_rep10_283,0.936376,0.127546,0.689971,23601.0,96.34,0.0038130000000000004,409221,23511.0,rep10,Sp#2 (n=2688)
mSp_rep10_284,0.937949,0.19401500000000002,0.709445,37609.0,95.93,0.010609,676359,37210.0,rep10,Sp#2 (n=2688)
mSp_rep10_285,0.9453219999999999,0.175031,0.715255,37804.0,96.27,0.030976,777718,36633.0,rep10,Sp#2 (n=2688)
mSp_rep10_286,0.950515,0.182615,0.654351,38202.0,96.52,0.001963,848932,38127.0,rep10,Sp#2 (n=2688)
mSp_rep10_287,0.94111,0.182333,0.741477,34436.0,96.47,0.010860999999999999,648538,34062.0,rep10,Sp#2 (n=2688)
mSp_rep10_288,0.943679,0.087926,0.738783,13573.0,96.74,0.029986000000000002,268286,13166.0,rep10,Sp#2 (n=2688)
mSp_rep10_289,0.94224,0.12745599999999999,0.745378,21367.0,97.13,0.005055,400023,21259.0,rep10,Sp#2 (n=2688)
mSp_rep10_290,0.9444549999999999,0.175147,0.752772,32108.0,96.95,0.01959,633904,31479.0,rep10,Sp#2 (n=2688)
mSp_rep10_291,0.9422159999999999,0.11608099999999999,0.736215,18553.0,97.09,0.017086,350783,18236.0,rep10,Sp#2 (n=2688)
mSp_rep10_292,0.934348,0.100735,0.736316,16516.0,97.03,0.045713,280479,15761.0,rep10,Sp#2 (n=2688)
mSp_rep10_293,0.9431450000000001,0.17436500000000002,0.708141,34527.0,95.56,0.011469,675712,34131.0,rep10,Sp#2 (n=2688)
mSp_rep10_294,0.947307,0.182973,0.678801,36040.0,96.58,0.038319,765443,34659.0,rep10,Sp#2 (n=2688)
mSp_rep10_295,0.9476110000000001,0.208798,0.688193,43405.0,97.11,0.021863999999999998,903051,42456.0,rep10,Sp#2 (n=2688)
mSp_rep10_296,0.943274,0.18909600000000001,0.725079,37187.0,97.1,0.013177000000000001,714663,36697.0,rep10,Sp#2 (n=2688)
mSp_rep10_297,0.939467,0.10106799999999999,0.774357,16484.0,96.89,0.065336,309047,15407.0,rep10,Sp#2 (n=2688)
mSp_rep10_298,0.9454049999999999,0.169139,0.750451,31621.0,96.66,0.008286,629483,31359.0,rep10,Sp#2 (n=2688)
mSp_rep10_299,0.9465610000000001,0.175902,0.741634,35233.0,95.94,0.014644999999999998,730069,34717.0,rep10,Sp#2 (n=2688)
mSp_rep10_300,0.9438629999999999,0.17962999999999998,0.7367670000000001,33949.0,96.89,0.029574,667007,32945.0,rep10,Sp#2 (n=2688)
mSp_rep10_301,0.943888,0.162145,0.742599,29052.0,97.17,0.0026850000000000003,560709,28974.0,rep10,Sp#2 (n=2688)
mSp_rep10_302,0.944744,0.174071,0.745739,33324.0,97.34,0.029887999999999998,661101,32328.0,rep10,Sp#2 (n=2688)
mSp_rep10_303,0.9467180000000001,0.085261,0.735302,14305.0,96.34,0.06438300000000001,306941,13384.0,rep10,Sp#2 (n=2688)
mSp_rep10_304,0.942542,0.130338,0.751944,21602.0,96.88,0.034997,417602,20846.0,rep10,Sp#2 (n=2688)
mSp_rep10_305,0.93826,0.15036,0.754506,26467.0,96.9,0.019194,469931,25959.0,rep10,Sp#2 (n=2688)
mSp_rep10_306,0.938133,0.086363,0.751354,13107.0,97.28,0.047303,235070,12487.0,rep10,Sp#2 (n=2688)
mSp_rep10_307,0.941108,0.153947,0.74658,27409.0,97.3,0.028713,510105,26622.0,rep10,Sp#2 (n=2688)
mSp_rep10_308,0.937039,0.159045,0.744124,28635.0,97.21,0.020638999999999998,498306,28044.0,rep10,Sp#2 (n=2688)
mSp_rep10_309,0.943443,0.130146,0.739313,23160.0,96.98,0.019646,449981,22705.0,rep10,Sp#2 (n=2688)
mSp_rep10_310,0.9458549999999999,0.136551,0.750525,22872.0,96.94,0.0029289999999999997,458064,22805.0,rep10,Sp#2 (n=2688)
mSp_rep10_311,0.9379879999999999,0.185023,0.706838,36456.0,97.04,0.023453,647437,35601.0,rep10,Sp#2 (n=2688)
mSp_rep10_312,0.9406329999999999,0.16438699999999998,0.740413,29624.0,97.1,0.005469,539778,29462.0,rep10,Sp#2 (n=2688)
mSp_rep10_313,0.941685,0.182909,0.707702,34807.0,97.03,0.007039,651954,34562.0,rep10,Sp#2 (n=2688)
mSp_rep10_314,0.9420069999999999,0.151064,0.750618,25070.0,96.87,0.005943,471624,24921.0,rep10,Sp#2 (n=2688)
mSp_rep10_315,0.944673,0.169011,0.775051,31645.0,96.3,0.018297,634135,31066.0,rep10,Sp#2 (n=2688)
mSp_rep10_316,0.938348,0.19171,0.7308140000000001,37292.0,96.75,0.019388,667317,36569.0,rep10,Sp#2 (n=2688)
mSp_rep10_317,0.9417,0.16761500000000001,0.758027,30679.0,96.48,0.029401,586103,29777.0,rep10,Sp#2 (n=2688)
mSp_rep10_318,0.940891,0.14268699999999998,0.761794,24187.0,96.75,0.029768,457103,23467.0,rep10,Sp#2 (n=2688)
mSp_rep10_319,0.943069,0.16404100000000002,0.72214,29684.0,96.88,0.011117,571667,29354.0,rep10,Sp#2 (n=2688)
mSp_rep10_320,0.9379059999999999,0.154446,0.752562,27229.0,96.36,0.009292,483259,26976.0,rep10,Sp#2 (n=2688)
mSp_rep10_321,0.926615,0.11439,0.768016,17762.0,96.4,0.012104,266178,17547.0,rep10,Sp#2 (n=2688)
mSp_rep10_322,0.940976,0.16628199999999999,0.7531220000000001,29707.0,96.98,0.019962,554797,29114.0,rep10,Sp#2 (n=2688)
mSp_rep10_323,0.9420540000000001,0.178375,0.7159840000000001,34359.0,96.13,0.002503,654347,34273.0,rep10,Sp#2 (n=2688)
mSp_rep10_324,0.935824,0.186868,0.733009,37372.0,95.78,0.018383,652496,36685.0,rep10,Sp#2 (n=2688)
mSp_rep10_325,0.935334,0.166116,0.706427,32721.0,96.36,0.0073349999999999995,556057,32481.0,rep10,Sp#2 (n=2688)
mSp_rep10_326,0.936733,0.18697,0.760062,34982.0,96.95,0.014636000000000001,607206,34470.0,rep10,Sp#2 (n=2688)
mSp_rep10_327,0.9391870000000001,0.230933,0.667212,49772.0,96.19,0.015028999999999999,909699,49024.0,rep10,Sp#2 (n=2688)
mSp_rep10_328,0.935607,0.16501400000000002,0.7398600000000001,30030.0,96.82,0.012487999999999999,511736,29655.0,rep10,Sp#2 (n=2688)
mSp_rep10_329,0.932867,0.169408,0.7528060000000001,31089.0,96.98,0.007977,505497,30841.0,rep10,Sp#2 (n=2688)
mSp_rep10_330,0.933796,0.16796,0.733016,31588.0,96.31,0.010384000000000001,527990,31260.0,rep10,Sp#2 (n=2688)
mSp_rep10_331,0.931634,0.160262,0.740233,28258.0,96.98,0.010263,451304,27968.0,rep10,Sp#2 (n=2688)
mSp_rep10_332,0.932599,0.136961,0.722654,23532.0,96.63,0.032381,389784,22770.0,rep10,Sp#2 (n=2688)
mSp_rep10_333,0.939298,0.156368,0.770049,26597.0,97.2,0.021619,480994,26022.0,rep10,Sp#2 (n=2688)
mSp_rep10_334,0.9462379999999999,0.161133,0.7418170000000001,29328.0,96.9,0.029051,603554,28476.0,rep10,Sp#2 (n=2688)
mSp_rep10_335,0.9385180000000001,0.244011,0.6471560000000001,50691.0,96.3,0.0008289999999999999,905471,50649.0,rep10,Sp#2 (n=2688)
mSp_rep10_336,0.938308,0.081713,0.755598,12103.0,97.2,0.051888,219855,11475.0,rep10,Sp#2 (n=2688)
mSp_rep10_337,0.941691,0.102452,0.754969,16551.0,97.34,0.035104,312393,15970.0,rep10,Sp#2 (n=2688)
mSp_rep10_338,0.9430729999999999,0.123421,0.7726,19281.0,97.09,0.008713,366512,19113.0,rep10,Sp#2 (n=2688)
mSp_rep10_339,0.94665,0.149707,0.765682,25348.0,96.65,0.008403,517421,25135.0,rep10,Sp#2 (n=2688)
mSp_rep10_340,0.9394520000000001,0.10495,0.726325,16019.0,96.9,0.013921000000000001,289637,15796.0,rep10,Sp#2 (n=2688)
mSp_rep10_341,0.940994,0.059796,0.6447729999999999,10924.0,96.97,0.048333999999999995,206721,10396.0,rep10,Sp#2 (n=2688)
mSp_rep10_342,0.942774,0.164656,0.742348,28915.0,97.27,0.023967,550034,28222.0,rep10,Sp#2 (n=2688)
mSp_rep10_343,0.946809,0.121205,0.772517,18986.0,96.53,0.018751,393056,18630.0,rep10,Sp#2 (n=2688)
mSp_rep10_344,0.9392360000000001,0.188917,0.734125,37181.0,96.88,0.011,665799,36772.0,rep10,Sp#2 (n=2688)
mSp_rep10_345,0.935486,0.170843,0.739137,31760.0,96.87,0.025315,543890,30956.0,rep10,Sp#2 (n=2688)
mSp_rep10_346,0.9475610000000001,0.154088,0.6534810000000001,30020.0,96.54,0.012525,631745,29644.0,rep10,Sp#2 (n=2688)
mSp_rep10_347,0.947835,0.157059,0.767085,29500.0,96.94,0.02878,623101,28651.0,rep10,Sp#2 (n=2688)
mSp_rep10_348,0.9452440000000001,0.23106100000000002,0.6782159999999999,50492.0,96.69,0.01826,1011277,49570.0,rep10,Sp#2 (n=2688)
mSp_rep10_349,0.94355,0.168639,0.7458060000000001,30581.0,97.18,0.022596,590491,29890.0,rep10,Sp#2 (n=2688)
mSp_rep10_350,0.944052,0.180796,0.732003,34644.0,96.98,0.011170999999999999,673293,34257.0,rep10,Sp#2 (n=2688)
mSp_rep10_351,0.946521,0.17881,0.724036,34057.0,96.6,0.022139,700025,33303.0,rep10,Sp#2 (n=2688)
mSp_rep10_352,0.9441620000000001,0.260254,0.654582,57940.0,96.56,0.002934,1137748,57770.0,rep10,Sp#2 (n=2688)
mSp_rep10_353,0.9352010000000001,0.176402,0.74129,33696.0,97.17,0.015818000000000002,564954,33163.0,rep10,Sp#2 (n=2688)
mSp_rep10_354,0.936214,0.16877999999999999,0.743119,30991.0,97.26,0.013585,526544,30570.0,rep10,Sp#2 (n=2688)
mSp_rep10_355,0.937586,0.135462,0.770592,21453.0,97.0,0.006573000000000001,372940,21312.0,rep10,Sp#2 (n=2688)
mSp_rep10_356,0.940421,0.17229,0.754042,31731.0,96.84,0.011093,582952,31379.0,rep10,Sp#2 (n=2688)
mSp_rep10_357,0.9472309999999999,0.225937,0.6707270000000001,47939.0,96.27,0.025677999999999996,1013323,46708.0,rep10,Sp#2 (n=2688)
mSp_rep10_358,0.94978,0.126227,0.649119,28105.0,97.09,0.004092,606239,27990.0,rep10,Sp#2 (n=2688)
mSp_rep10_359,0.9422719999999999,0.175044,0.745424,33601.0,97.09,0.017172,633435,33024.0,rep10,Sp#2 (n=2688)
mSp_rep10_360,0.9447120000000001,0.172598,0.731598,31749.0,97.04,0.016094999999999998,626306,31238.0,rep10,Sp#2 (n=2688)
mSp_rep10_361,0.9464600000000001,0.120654,0.74322,20428.0,96.58,0.038575,428435,19640.0,rep10,Sp#2 (n=2688)
mSp_rep10_362,0.947242,0.186611,0.7232350000000001,35120.0,96.4,0.007033,732034,34873.0,rep10,Sp#2 (n=2688)
mSp_rep10_363,0.9451719999999999,0.149169,0.703248,26753.0,96.4,0.016746,536576,26305.0,rep10,Sp#2 (n=2688)
mSp_rep10_364,0.940657,0.20427599999999999,0.6935939999999999,41383.0,96.74,0.012493,765423,40866.0,rep10,Sp#2 (n=2688)
mSp_rep10_365,0.9435870000000001,0.070953,0.725172,11167.0,96.63,0.047372000000000004,221714,10638.0,rep10,Sp#2 (n=2688)
mSp_rep10_366,0.945626,0.167256,0.658758,33233.0,97.19,0.0008730000000000001,658099,33204.0,rep10,Sp#2 (n=2688)
mSp_rep10_367,0.947707,0.18337,0.7260939999999999,35452.0,96.83,0.014131999999999999,741494,34951.0,rep10,Sp#2 (n=2688)
mSp_rep10_368,0.9457540000000001,0.180283,0.737506,33776.0,96.77,0.026882999999999997,686355,32868.0,rep10,Sp#2 (n=2688)
mSp_rep10_369,0.9408610000000001,0.18695699999999998,0.729396,38573.0,96.16,0.026236000000000002,727148,37561.0,rep10,Sp#2 (n=2688)
mSp_rep10_370,0.9476979999999999,0.177107,0.7269359999999999,32974.0,96.89,0.024383000000000002,692394,32170.0,rep10,Sp#2 (n=2688)
mSp_rep10_371,0.949465,0.035355000000000004,0.6280140000000001,7050.0,97.04,0.100142,159048,6344.0,rep10,Sp#2 (n=2688)
mSp_rep10_372,0.943786,0.13982999999999998,0.7676430000000001,23352.0,96.82,0.021925,457259,22840.0,rep10,Sp#2 (n=2688)
mSp_rep10_373,0.944692,0.180142,0.719146,35303.0,97.0,0.027731,703107,34324.0,rep10,Sp#2 (n=2688)
mSp_rep10_374,0.942818,0.19578299999999998,0.716939,38315.0,96.52,0.00415,731377,38156.0,rep10,Sp#2 (n=2688)
mSp_rep10_375,0.94484,0.173456,0.7099479999999999,32520.0,96.49,0.014268000000000001,648323,32056.0,rep10,Sp#2 (n=2688)
mSp_rep10_376,0.943673,0.159557,0.7553770000000001,28499.0,96.98,0.024141,554573,27811.0,rep10,Sp#2 (n=2688)
mSp_rep10_377,0.9381709999999999,0.20327699999999999,0.680411,42503.0,96.48,0.007223,752311,42196.0,rep10,Sp#2 (n=2688)
mSp_rep10_378,0.940126,0.176351,0.7330899999999999,34047.0,95.73,0.013746000000000001,632906,33579.0,rep10,Sp#2 (n=2688)
mSp_rep10_379,0.937449,0.185587,0.7453989999999999,34772.0,96.85,0.012969999999999999,605141,34321.0,rep10,Sp#2 (n=2688)
mSp_rep10_380,0.943139,0.18174400000000002,0.73654,32969.0,96.95,0.005945000000000001,629540,32773.0,rep10,Sp#2 (n=2688)
mSp_rep10_381,0.951332,0.066136,0.646546,11116.0,97.24,0.083303,259475,10190.0,rep10,Sp#2 (n=2688)
mSp_rep10_382,0.9493149999999999,0.162913,0.746354,29072.0,96.47,0.018437000000000002,631691,28536.0,rep10,Sp#2 (n=2688)
mSp_rep10_383,0.9432229999999999,0.166872,0.740269,31086.0,96.34,0.009007,600095,30806.0,rep10,Sp#2 (n=2688)
mSp_rep10_384,0.245614,0.0013189999999999999,0.763566,288.0,79.09,0.0,287,129.0,rep10,Sp#2 (n=2688)
mSp_rep11_001,0.948932,0.087324,0.774228,13270.0,96.98,0.054861,286023,12542.0,rep11,Sp#2 (n=2688)
mSp_rep11_002,0.949886,0.12533,0.762741,19955.0,97.38,0.027712,431751,19402.0,rep11,Sp#2 (n=2688)
mSp_rep11_003,0.951858,0.15521500000000002,0.724739,30135.0,97.39,0.024556,675741,29395.0,rep11,Sp#2 (n=2688)
mSp_rep11_004,0.948785,0.17197,0.744088,32011.0,97.66,0.014713999999999998,669565,31540.0,rep11,Sp#2 (n=2688)
mSp_rep11_005,0.94981,0.174045,0.739735,34048.0,97.83,0.011543000000000001,722302,33655.0,rep11,Sp#2 (n=2688)
mSp_rep11_006,0.951525,0.18298599999999998,0.734233,35074.0,97.19,0.014569,780598,34563.0,rep11,Sp#2 (n=2688)
mSp_rep11_007,0.952463,0.057784,0.669985,10045.0,97.03,0.071877,237350,9323.0,rep11,Sp#2 (n=2688)
mSp_rep11_008,0.953794,0.174468,0.7489359999999999,32910.0,97.34,0.006108,765791,32709.0,rep11,Sp#2 (n=2688)
mSp_rep11_009,0.950147,0.18478,0.715817,36253.0,97.05,0.010123,782752,35886.0,rep11,Sp#2 (n=2688)
mSp_rep11_010,0.9489219999999999,0.228704,0.690955,47828.0,97.06,0.0060420000000000005,1009537,47539.0,rep11,Sp#2 (n=2688)
mSp_rep11_011,0.9508209999999999,0.151423,0.697951,26206.0,97.19,0.025948000000000002,580197,25526.0,rep11,Sp#2 (n=2688)
mSp_rep11_012,0.9519989999999999,0.203559,0.7018220000000001,42540.0,96.74,0.007756999999999999,960097,42210.0,rep11,Sp#2 (n=2688)
mSp_rep11_013,0.9534100000000001,0.196885,0.706775,39422.0,97.49,0.021359,913367,38580.0,rep11,Sp#2 (n=2688)
mSp_rep11_014,0.9499,0.157585,0.749095,27068.0,97.72,0.013115,577925,26713.0,rep11,Sp#2 (n=2688)
mSp_rep11_015,0.952714,0.177004,0.7388520000000001,33548.0,97.73,0.007005,754982,33313.0,rep11,Sp#2 (n=2688)
mSp_rep11_016,0.951441,0.164438,0.746053,30719.0,97.46,0.013803,679984,30295.0,rep11,Sp#2 (n=2688)
mSp_rep11_017,0.952508,0.164604,0.765176,29405.0,97.64,0.01544,663595,28951.0,rep11,Sp#2 (n=2688)
mSp_rep11_018,0.9531040000000001,0.185676,0.71525,37317.0,97.01,0.020446000000000002,866073,36554.0,rep11,Sp#2 (n=2688)
mSp_rep11_019,0.954084,0.18324200000000002,0.73816,36465.0,97.65,0.026025,854578,35516.0,rep11,Sp#2 (n=2688)
mSp_rep11_020,0.946283,0.06073099999999999,0.7546689999999999,8674.0,96.76,0.08300700000000001,182170,7954.0,rep11,Sp#2 (n=2688)
mSp_rep11_021,0.9537559999999999,0.17489000000000002,0.7491770000000001,34335.0,97.28,0.020154,803698,33643.0,rep11,Sp#2 (n=2688)
