Data File Name,mSp_scATAC_High Sensitivity DNA Assay_DEDAE00427_2018-04-22_14-42-26.xad
Data File Path,C:\Users\AgilentP302\Documents\Xi\2018-04-22
Date Created,22 April 2018 13:42:26
Date Last Modified,22 April 2018 14:22:51
Version Created,B.02.09.SI725
Version Last Modified,B.02.09.SI725
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,rep6
Number of Events,2121
 
Time,Value
56.8,0.3795346
56.85,0.5029665
56.9,0.828429
56.95,1.011645
57,1.227189
57.05,1.40212
57.1,1.526182
57.15,1.651528
57.2,1.77136
57.25,2.01163
57.3,2.269977
57.35,2.515254
57.4,2.863126
57.45,3.282034
57.5,3.744009
57.55,4.246955
57.6,4.778011
57.65,5.362605
57.7,5.957988
57.75,6.623201
57.8,7.43129
57.85,8.314357
57.9,9.337334
57.95,10.4979
58,11.96441
58.05,13.6467
58.1,15.53655
58.15,17.64034
58.2,19.8727
58.25,22.62652
58.3,25.89277
58.35,29.35981
58.4,33.3081
58.45,37.35701
58.5,41.55761
58.55,46.06873
58.6,50.70257
58.65,55.70713
58.7,61.04234
58.75,66.66056
58.8,72.63134
58.85,78.91827
58.9,86.01069
58.95,94.16341
59,102.9996
59.05,112.5054
59.1,122.4798
59.15,132.3362
59.2,142.1912
59.25,152.1544
59.3,161.7769
59.35,170.3465
59.4,177.3015
59.45,182.6678
59.5,187.1738
59.55,191.1181
59.6,194.3471
59.65,196.8698
59.7,199.0288
59.75,201.1026
59.8,204.5623
59.85,208.4307
59.9,213.3716
59.95,218.1018
60,222.0745
60.05,226.3091
60.1,230.8258
60.15,235.383
60.2,239.6871
60.25,242.9086
60.3,245.272
60.35,246.2018
60.4,246.0429
60.45,245.4486
60.5,244.1185
60.55,242.2713
60.6,240.7465
60.65,239.6973
60.7,238.8151
60.75,237.881
60.8,237.0445
60.85,237.0622
60.9,237.8604
60.95,238.47
61,239.3469
61.05,239.8293
61.1,240.3691
61.15,240.6117
61.2,240.6918
61.25,241.2923
61.3,241.0735
61.35,240.5213
61.4,239.8221
61.45,238.2385
61.5,236.3696
61.55,233.6272
61.6,231.0991
61.65,229.186
61.7,227.8158
61.75,227.0943
61.8,226.8275
61.85,226.8581
61.9,226.3456
61.95,225.5099
62,224.6851
62.05,223.8236
62.1,222.8946
62.15,221.7253
62.2,220.6165
62.25,219.5934
62.3,217.945
62.35,216.1289
62.4,214.3264
62.45,211.8673
62.5,210.0634
62.55,208.1675
62.6,206.7462
62.65,205.5289
62.7,204.6244
62.75,203.8002
62.8,202.3841
62.85,201.0469
62.9,200.2622
62.95,198.8751
63,197.1684
63.05,195.4352
63.1,194.5036
63.15,192.9061
63.2,190.7476
63.25,188.9956
63.3,186.9416
63.35,184.767
63.4,183.087
63.45,182.0606
63.5,181.0139
63.55,179.1991
63.6,176.9977
63.65,175.0677
63.7,173.4149
63.75,172.3527
63.8,172.1014
63.85,171.67
63.9,170.4173
63.95,168.4056
64,166.0557
64.05,164.0181
64.1,162.3297
64.15,160.8097
64.2,159.4154
64.25,158.0132
64.3,156.7256
64.35,155.0834
64.4,153.5217
64.45,152.1596
64.5,150.3452
64.55,148.9146
64.6,147.8262
64.65,147.1863
64.7,146.8644
64.75,146.4213
64.8,145.8226
64.85,145.0431
64.9,143.9266
64.95,142.7887
65,141.5107
65.05,139.9079
65.1,138.0511
65.15,136.1875
65.2,134.5275
65.25,132.9667
65.3,131.6478
65.35,130.8116
65.4,130.0552
65.45,128.9241
65.5,127.6728
65.55,126.7181
65.6,126.0108
65.65,125.0415
65.7,123.7708
65.75,123.0639
65.8,121.7942
65.85,120.5052
65.9,119.5148
65.95,119.1586
66,118.2282
66.05,116.9894
66.1,115.7175
66.15,114.7207
66.2,113.6978
66.25,113.0794
66.3,112.2296
66.35,111.2242
66.4,109.9346
66.45,108.8492
66.5,108.2867
66.55,108.04
66.6,108.048
66.65,108.0747
66.7,107.5407
66.75,106.6096
66.8,105.8967
66.85,105.4788
66.9,105.5008
66.95,105.5162
67,105.0541
67.05,104.0774
67.1,102.8089
67.15,101.5541
67.2,101.238
67.25,101.5741
67.3,102.4913
67.35,102.908
67.4,102.2165
67.45,101.9441
67.5,101.353
67.55,100.6302
67.6,100.4136
67.65,100.801
67.7,101.7359
67.75,102.2371
67.8,102.7479
67.85,103.3245
67.9,103.4399
67.95,103.3524
68,103.5261
68.05,103.5748
68.1,103.6169
68.15,103.5133
68.2,103.3932
68.25,103.639
68.3,103.9477
68.35,104.6249
68.4,105.386
68.45,105.8648
68.5,106.8592
68.55,108.3047
68.6,109.4894
68.65,110.891
68.7,112.1729
68.75,112.7533
68.8,113.2122
68.85,113.4736
68.9,114.7386
68.95,115.3419
69,116.2854
69.05,117.7315
69.1,118.7469
69.15,119.018
69.2,119.4682
69.25,120.3576
69.3,121.2311
69.35,122.2949
69.4,123.9968
69.45,126.2827
69.5,128.7868
69.55,131.2856
69.6,133.756
69.65,136.3741
69.7,138.6452
69.75,140.4545
69.8,142.4506
69.85,144.8738
69.9,147.7319
69.95,150.454
70,153.6854
70.05,157.1621
70.1,160.3102
70.15,162.9343
70.2,165.2853
70.25,167.9149
70.3,170.4928
70.35,172.8029
70.4,175.2647
70.45,177.3749
70.5,178.8493
70.55,179.9624
70.6,181.7236
70.65,183.7728
70.7,185.8041
70.75,188.4084
70.8,190.1512
70.85,191.4077
70.9,192.361
70.95,193.1219
71,193.7225
71.05,193.8513
71.1,194.1179
71.15,194.8192
71.2,195.308
71.25,195.6889
71.3,196.6056
71.35,197.5532
71.4,198.0504
71.45,198.6613
71.5,199.0132
71.55,199.2941
71.6,199.333
71.65,199.5435
71.7,200.6842
71.75,202.5542
71.8,204.2808
71.85,206.0175
71.9,207.1995
71.95,207.8627
72,207.377
72.05,207.0053
72.1,207.6259
72.15,208.9164
72.2,210.2149
72.25,211.7065
72.3,212.6625
72.35,213.1594
72.4,213.5636
72.45,213.9556
72.5,214.8501
72.55,216.2752
72.6,217.3173
72.65,218.3966
72.7,219.7117
72.75,221.0609
72.8,222.4578
72.85,223.5808
72.9,225.0042
72.95,227.0585
73,228.7414
73.05,229.7542
73.1,230.8088
73.15,230.8927
73.2,231.3748
73.25,232.3033
73.3,234.0953
73.35,235.7112
73.4,236.7625
73.45,237.7849
73.5,238.9685
73.55,239.6416
73.6,241.0164
73.65,242.1971
73.7,243.0249
73.75,243.8779
73.8,245.0689
73.85,246.3395
73.9,247.2171
73.95,247.099
74,246.4396
74.05,246.272
74.1,246.6473
74.15,247.5314
74.2,248.4545
74.25,248.6065
74.3,248.2052
74.35,247.7699
74.4,247.7826
74.45,248.6029
74.5,248.9642
74.55,248.4568
74.6,248.0233
74.65,247.4474
74.7,247.1
74.75,246.8613
74.8,246.6262
74.85,246.1596
74.9,245.6051
74.95,244.8978
75,245.0874
75.05,245.309
75.1,244.3489
75.15,242.1413
75.2,239.9121
75.25,238.2948
75.3,237.1013
75.35,236.266
75.4,235.0874
75.45,233.4006
75.5,231.9978
75.55,230.4027
75.6,229.5837
75.65,229.401
75.7,229.125
75.75,228.6682
75.8,227.4519
75.85,226.0218
75.9,225.0024
75.95,223.321
76,221.7173
76.05,220.7826
76.1,219.0804
76.15,217.3678
76.2,215.0244
76.25,212.7993
76.3,211.1255
76.35,209.9058
76.4,209.2175
76.45,208.3948
76.5,206.9911
76.55,205.7598
76.6,204.5107
76.65,203.393
76.7,201.4914
76.75,199.6978
76.8,197.2193
76.85,195.5519
76.9,194.2048
76.95,192.8997
77,192.0353
77.05,190.312
77.1,187.9725
77.15,185.9594
77.2,184.1785
77.25,183.0691
77.3,182.7033
77.35,182.5033
77.4,181.8038
77.45,179.8529
77.5,177.809
77.55,176.8086
77.6,175.8313
77.65,175.0278
77.7,174.0543
77.75,172.4441
77.8,170.3513
77.85,168.122
77.9,166.982
77.95,166.8289
78,166.5477
78.05,165.582
78.1,164.2527
78.15,163.2838
78.2,161.8998
78.25,159.7781
78.3,158.5342
78.35,157.682
78.4,157.0382
78.45,156.5835
78.5,156.4792
78.55,155.9371
78.6,154.9845
78.65,154.2186
78.7,153.9594
78.75,153.4717
78.8,152.8857
78.85,152.6534
78.9,152.3626
78.95,152.0429
79,152.1305
79.05,152.6967
79.1,152.8118
79.15,152.4353
79.2,151.7023
79.25,150.8359
79.3,149.889
79.35,149.6328
79.4,150.0387
79.45,150.3563
79.5,150.3547
79.55,150.1224
79.6,150.0973
79.65,149.744
79.7,148.9435
79.75,148.1772
